James Jones,2010.5,29.5,9.0,0.0,0.0,0.0,50.64,6.64,792.71,13.89,10.61,0.56,0.69,0.2,1.79,10.29,6.14,4.86,1.09,1.39,6.19,14.66,1.09,0.71,1.79,0.1,-0.16,-1.44,-1.6,0.29,86.07,1.49,214.5,3.74,0.39,55.43,1.0,138.36,2.48,0.39,30.64,76.14,0.38,0.52,37.93,0.66,45.14,0.79,0.8,16.14,0.26,75.07,1.28,91.21,1.55,26.14,0.46,16.21,0.29,15.57,0.27,16.5,0.29,66.43,1.14,265.5,4.64
James Posey,2005.5,28.5,9.0,0.0,0.0,0.0,72.0,39.92,1938.33,26.63,11.89,0.54,0.54,0.26,3.49,16.54,10.06,9.32,2.01,0.93,12.28,15.08,2.0,2.33,4.31,0.1,0.11,0.88,0.99,1.57,207.92,2.82,507.58,6.96,0.4,86.25,1.21,247.25,3.48,0.34,121.67,260.33,0.46,0.5,116.17,1.56,141.75,1.9,0.81,62.92,0.83,275.5,3.8,338.42,4.65,117.75,1.6,76.42,1.04,24.83,0.34,81.75,1.12,194.17,2.69,618.25,8.41
James Robinson,1997.14,26.14,6.0,0.0,0.0,0.0,54.43,7.29,990.71,16.56,10.29,0.48,0.42,0.19,2.96,9.41,6.1,14.31,2.01,0.91,16.57,20.5,0.14,0.69,0.81,0.03,-1.77,-1.69,-3.51,-0.16,150.0,2.41,380.29,6.19,0.38,57.14,0.91,164.43,2.63,0.34,92.86,215.86,0.41,0.46,54.57,0.86,82.0,1.29,0.68,28.43,0.46,65.86,1.24,94.29,1.69,102.14,1.6,29.29,0.56,10.14,0.2,72.0,1.24,92.57,1.57,411.71,6.59
James Singleton,2008.8,26.8,3.0,0.0,0.0,0.0,48.6,3.8,650.4,14.62,14.58,0.54,0.15,0.3,11.36,21.38,16.4,6.02,1.64,2.7,13.44,14.42,0.74,0.86,1.62,0.13,-1.28,1.02,-0.24,0.24,72.4,1.78,156.6,3.7,0.47,7.0,0.16,24.0,0.52,0.29,65.4,132.6,0.5,0.49,39.0,0.86,46.8,1.0,0.84,64.2,1.44,117.8,2.76,182.0,4.18,21.8,0.58,19.4,0.46,23.4,0.54,28.0,0.62,78.0,1.7,190.8,4.56
James Worthy*,1992.0,30.0,9.0,0.4,1.8,2.0,74.8,55.8,2406.4,32.68,16.6,0.51,0.07,0.2,4.5,10.08,7.32,17.14,1.74,0.76,9.54,24.82,3.06,2.06,5.16,0.09,0.88,-0.84,0.04,1.62,545.4,7.38,1148.0,15.58,0.47,22.4,0.3,80.8,1.08,0.27,523.0,1067.2,0.48,0.48,179.4,2.46,226.6,3.1,0.79,97.2,1.34,216.2,2.96,313.4,4.3,249.4,3.42,83.2,1.12,30.4,0.38,129.6,1.78,112.6,1.52,1292.6,17.5
Jamie Feick,1999.0,24.0,0.0,0.0,0.0,0.0,40.2,7.0,863.2,21.62,11.98,0.46,0.05,0.43,12.56,26.44,19.28,5.26,1.94,1.76,15.76,12.18,0.7,0.94,1.66,0.08,-3.14,1.08,-2.06,0.08,70.2,1.64,165.4,3.92,0.41,2.4,0.04,6.0,0.12,0.46,67.8,159.4,0.42,0.42,39.4,0.98,62.6,1.64,0.58,103.0,2.46,184.4,4.94,287.4,7.38,27.8,0.7,23.4,0.74,18.0,0.46,30.4,0.88,87.8,2.2,182.2,4.34
Jannero Pargo,2008.82,28.82,6.0,0.0,0.0,0.0,45.36,1.64,677.18,13.59,11.97,0.49,0.4,0.1,1.63,8.45,5.03,24.24,1.71,0.31,15.02,23.72,-0.18,0.65,0.45,0.04,-0.8,-2.4,-3.22,-0.21,111.64,2.27,285.45,5.75,0.4,36.36,0.8,102.18,2.23,0.36,75.27,183.27,0.42,0.47,29.0,0.53,33.55,0.61,0.88,10.18,0.2,53.55,1.02,63.73,1.23,89.64,1.85,22.73,0.45,2.55,0.05,50.91,1.06,58.91,1.25,288.64,5.87
Jared Dudley,2012.5,26.5,9.0,0.0,0.0,0.0,74.0,26.0,1776.6,23.94,13.01,0.58,0.41,0.25,5.07,11.52,8.28,9.96,1.83,0.58,11.62,14.84,2.64,1.29,3.93,0.11,1.08,0.06,1.14,1.47,223.3,3.02,476.7,6.44,0.47,78.1,1.03,196.8,2.64,0.38,145.2,279.9,0.52,0.55,87.3,1.17,119.3,1.6,0.72,75.3,1.03,177.4,2.41,252.7,3.42,120.0,1.61,63.4,0.86,13.6,0.18,68.1,0.92,137.2,1.85,612.0,8.25
Jared Jeffries,2008.0,26.0,3.0,0.0,0.0,0.0,57.18,30.45,1234.45,20.23,9.05,0.46,0.1,0.39,9.82,11.86,10.81,8.32,1.66,1.77,17.99,12.39,0.26,0.92,1.21,0.04,-2.42,1.15,-1.25,0.34,105.73,1.69,248.0,3.98,0.42,6.64,0.11,26.55,0.42,0.21,99.09,221.45,0.44,0.43,54.91,0.91,94.18,1.54,0.56,106.0,1.76,127.0,2.06,233.0,3.82,72.55,1.15,39.55,0.66,29.36,0.48,61.27,1.01,139.0,2.3,273.0,4.43
Jared Sullinger,2015.0,22.0,3.0,0.0,0.0,0.0,53.8,34.4,1306.4,21.74,14.02,0.47,0.2,0.21,11.18,21.38,16.24,9.94,1.44,1.68,9.58,21.08,1.24,1.84,3.06,0.09,-1.34,0.2,-1.12,0.82,234.4,3.76,537.2,8.74,0.42,28.2,0.48,103.6,1.8,0.24,206.2,433.6,0.47,0.45,81.6,1.3,112.8,1.8,0.68,136.8,2.22,264.4,4.24,401.2,6.48,95.4,1.46,36.0,0.62,32.2,0.52,66.4,1.04,156.8,2.7,578.6,9.26
Jaren Jackson,1996.42,28.42,12.0,0.0,0.0,0.0,35.92,5.92,600.83,13.18,9.47,0.47,0.34,0.28,4.25,9.14,6.77,10.46,2.06,0.48,12.27,18.48,0.19,0.75,0.96,0.04,-2.23,-1.14,-3.35,0.18,72.08,1.61,184.58,4.18,0.36,28.83,0.5,81.67,1.52,0.26,43.25,102.92,0.39,0.41,24.5,0.7,32.08,0.93,0.68,17.25,0.45,48.25,1.12,65.5,1.57,41.67,0.88,21.5,0.51,4.42,0.08,29.0,0.67,60.42,1.39,197.5,4.4
Jarrett Jack,2011.5,27.5,6.0,0.0,0.0,0.0,67.08,28.58,1882.67,27.56,13.79,0.56,0.25,0.34,1.2,9.86,5.52,25.91,1.62,0.35,18.68,19.27,1.96,0.99,2.97,0.07,-0.19,-1.56,-1.75,0.48,265.42,3.82,602.5,8.63,0.46,49.58,0.71,143.58,2.08,0.31,215.83,458.92,0.51,0.49,159.83,2.33,186.75,2.68,0.87,21.25,0.29,170.08,2.43,191.33,2.74,300.33,4.54,54.0,0.83,8.58,0.12,134.0,2.02,123.75,1.9,740.25,10.65
Jarron Collins,2006.5,27.5,0.0,0.0,0.0,0.0,54.2,21.6,854.2,14.52,7.5,0.5,0.0,0.67,9.35,12.32,10.84,6.38,0.76,0.8,16.06,11.45,1.04,0.54,1.57,0.06,-2.18,-0.54,-2.72,0.04,68.2,1.13,150.0,2.53,0.43,0.0,0.0,0.5,0.0,0.16,68.2,149.5,0.43,0.43,73.1,1.22,104.6,1.74,0.67,64.5,1.11,93.4,1.53,157.9,2.62,41.9,0.66,13.8,0.22,9.8,0.15,33.4,0.59,131.6,2.25,209.5,3.49
Jarvis Hayes,2007.0,25.0,9.0,0.0,0.0,0.0,61.0,16.43,1414.0,23.76,10.99,0.5,0.34,0.14,2.81,12.97,7.77,7.81,1.64,0.41,9.27,18.06,0.51,0.96,1.46,0.05,-1.37,-1.4,-2.77,-0.33,199.57,3.36,480.43,8.04,0.42,56.0,0.93,157.29,2.63,0.35,143.57,323.14,0.45,0.48,52.43,0.9,65.71,1.11,0.79,34.86,0.6,155.14,2.59,190.0,3.2,65.57,1.13,44.57,0.74,8.0,0.14,53.43,0.9,121.71,1.99,507.57,8.5
Jason Caffey,1999.5,25.5,3.0,0.0,0.0,0.0,57.75,21.25,1130.62,19.03,11.76,0.52,0.0,0.48,10.25,14.06,12.12,6.9,1.15,0.98,17.06,18.82,0.75,0.95,1.69,0.07,-2.34,-0.95,-3.29,-0.19,159.5,2.64,331.5,5.54,0.48,0.0,0.0,1.0,0.0,0.08,159.5,330.5,0.48,0.48,102.0,1.69,160.25,2.65,0.64,105.12,1.74,147.62,2.45,252.75,4.2,52.5,0.82,26.12,0.44,13.75,0.25,80.88,1.36,143.5,2.45,421.0,6.98
Jason Collier,2003.0,25.0,0.0,0.0,0.0,0.0,30.2,13.0,435.6,14.62,11.82,0.49,0.02,0.29,9.42,15.14,12.28,3.84,0.86,0.98,10.86,18.78,0.24,0.14,0.38,0.06,-3.16,-2.86,-6.04,-0.46,67.6,2.12,148.6,4.68,0.45,1.4,0.04,4.0,0.08,0.2,66.2,144.6,0.45,0.45,31.6,1.2,42.8,1.56,0.78,35.0,1.12,53.6,1.92,88.6,3.06,10.2,0.4,7.2,0.26,6.4,0.24,24.0,0.74,59.0,1.86,168.2,5.42
Jason Collins,2008.0,29.0,0.0,0.0,0.0,0.0,56.54,36.69,1151.85,17.42,5.5,0.45,0.02,0.52,6.62,12.87,9.75,5.38,1.3,1.65,19.53,9.92,0.05,1.49,1.55,0.04,-4.52,1.43,-3.1,0.02,70.62,1.03,171.85,2.56,0.4,0.54,0.0,2.62,0.03,0.23,70.08,169.23,0.41,0.4,59.85,0.83,92.46,1.32,0.57,70.38,1.03,137.77,2.03,208.15,3.07,48.15,0.7,28.31,0.43,27.62,0.4,46.54,0.68,158.15,2.46,201.62,2.93
Jason Hart,2005.78,26.78,6.0,0.0,0.0,0.0,37.89,6.22,587.67,13.0,9.67,0.54,0.09,0.21,1.87,9.6,5.7,21.93,2.52,0.81,26.57,15.13,0.32,0.66,0.97,0.04,-3.76,-0.51,-4.28,0.06,68.22,1.43,163.67,3.23,0.49,7.11,0.11,22.56,0.41,0.23,61.11,141.11,0.51,0.5,36.78,0.7,46.67,0.84,0.8,8.44,0.2,54.56,1.11,63.0,1.32,86.0,1.84,28.11,0.6,3.78,0.1,30.56,0.91,58.67,1.3,180.33,3.66
Jason Kapono,2008.0,26.0,9.0,0.0,0.0,0.0,56.56,9.67,1007.56,15.76,8.78,0.5,0.36,0.11,2.33,8.33,5.34,6.89,1.01,0.27,9.5,16.24,0.64,0.49,1.14,0.04,-1.86,-2.11,-3.94,-0.24,148.44,2.2,336.22,5.06,0.41,50.78,0.76,117.11,1.81,0.39,97.67,219.11,0.43,0.48,29.89,0.46,35.78,0.53,0.8,18.33,0.29,75.44,1.16,93.78,1.46,46.33,0.71,20.0,0.31,2.78,0.03,36.33,0.56,86.33,1.34,377.56,5.64
Jason Kidd,2004.0,30.0,6.0,0.32,3.95,6.0,73.21,71.05,2637.42,35.99,17.76,0.51,0.41,0.24,3.87,15.91,9.87,37.98,2.83,0.68,19.03,18.92,3.34,3.94,7.3,0.13,2.31,1.83,4.13,4.11,327.32,4.47,818.79,11.15,0.4,104.63,1.42,300.05,4.06,0.35,222.68,518.74,0.43,0.47,163.32,2.23,208.11,2.85,0.79,93.05,1.26,366.16,4.96,459.21,6.23,636.37,8.68,141.26,1.94,23.68,0.32,210.68,2.85,135.37,1.86,922.58,12.56
Jason Maxiell,2010.5,26.5,3.0,0.0,0.0,0.0,61.8,18.8,1137.9,17.28,11.98,0.5,0.0,0.46,10.14,15.37,12.71,3.5,1.15,3.29,12.69,16.24,0.79,1.22,2.03,0.07,-3.31,0.28,-3.03,-0.0,139.8,2.09,282.3,4.27,0.48,0.0,0.0,0.5,0.0,0.19,139.8,281.8,0.48,0.48,68.5,1.02,121.4,1.83,0.53,104.8,1.55,152.8,2.29,257.6,3.83,26.6,0.4,23.0,0.35,49.0,0.73,48.7,0.75,119.7,1.79,348.1,5.19
Jason Richardson,2008.08,27.08,12.0,0.0,0.0,0.0,65.92,64.77,2249.31,33.04,15.65,0.52,0.37,0.19,3.77,12.49,8.11,13.55,1.76,0.93,9.35,22.78,2.82,1.74,4.55,0.09,1.58,-0.72,0.88,1.87,427.54,6.15,975.46,14.21,0.43,123.69,1.86,334.15,5.1,0.36,303.85,641.31,0.47,0.5,147.69,2.05,208.77,2.91,0.7,79.46,1.15,247.08,3.66,326.54,4.79,175.69,2.58,76.54,1.14,28.23,0.42,115.62,1.63,151.0,2.19,1126.46,16.21
Jason Smith,2012.89,25.89,0.0,0.0,0.0,0.0,62.56,11.22,1061.56,17.79,13.12,0.52,0.07,0.21,7.8,16.68,12.2,6.9,1.13,3.47,12.16,18.81,0.58,0.98,1.54,0.07,-2.51,0.09,-2.41,-0.11,167.33,2.86,354.0,5.99,0.47,7.89,0.12,21.56,0.31,0.24,159.44,332.44,0.48,0.48,57.33,0.94,73.78,1.23,0.76,69.11,1.19,149.78,2.52,218.89,3.69,47.22,0.77,22.44,0.37,43.22,0.72,53.11,0.87,140.33,2.32,399.89,6.77
Jason Terry,2008.5,30.5,12.0,0.0,0.0,0.0,75.5,37.5,2290.0,29.78,15.36,0.55,0.43,0.19,1.34,7.34,4.4,21.01,1.94,0.49,12.61,20.34,3.91,1.72,5.63,0.11,2.18,-1.45,0.73,1.89,380.83,4.92,857.28,11.09,0.44,124.56,1.64,327.5,4.31,0.38,256.28,529.78,0.48,0.52,153.5,1.96,181.61,2.32,0.83,27.61,0.36,151.61,1.97,179.22,2.32,297.56,3.83,86.67,1.13,14.56,0.18,132.78,1.71,140.28,1.83,1039.72,13.42
Jason Thompson,2012.5,25.5,3.0,0.0,0.0,0.0,73.5,51.5,1852.38,24.46,13.58,0.53,0.02,0.37,9.4,20.62,15.0,6.95,1.0,2.24,12.92,16.44,1.7,1.25,2.98,0.09,-1.65,0.24,-1.41,0.16,264.0,3.48,531.88,6.99,0.5,0.75,0.01,5.25,0.06,0.09,263.25,526.62,0.5,0.5,122.5,1.61,186.5,2.49,0.65,158.0,2.1,327.0,4.32,485.0,6.42,79.38,1.05,35.38,0.49,51.75,0.69,93.38,1.23,218.88,2.9,651.25,8.59
Jason Williams,2004.67,28.67,6.0,0.0,0.0,0.0,65.67,55.58,1932.33,28.76,13.81,0.5,0.5,0.13,0.95,7.94,4.5,31.11,2.07,0.18,16.67,18.52,1.67,1.53,3.22,0.08,0.83,-1.7,-0.87,0.66,255.42,3.77,641.58,9.52,0.4,103.17,1.53,315.33,4.68,0.33,152.25,326.25,0.47,0.48,74.83,1.09,92.0,1.37,0.81,16.0,0.23,134.83,2.05,150.83,2.25,384.25,5.64,77.75,1.16,5.0,0.07,136.92,2.03,91.67,1.35,688.83,10.2
JaVale McGee,2013.0,25.0,0.0,0.0,0.0,0.0,54.78,18.89,968.44,16.64,17.97,0.56,0.0,0.32,12.3,19.11,15.67,2.94,0.96,6.76,13.03,20.74,1.31,1.28,2.59,0.11,-2.58,0.62,-1.94,0.31,181.44,3.14,327.44,5.84,0.54,0.11,0.0,1.11,0.01,0.25,181.33,326.33,0.54,0.54,66.56,1.04,115.78,1.8,0.62,103.67,1.81,172.33,2.84,276.0,4.64,17.22,0.29,20.22,0.31,86.44,1.48,53.11,1.0,118.11,2.14,429.56,7.36
Jay Humphries,1992.5,29.5,6.0,0.0,0.0,0.0,67.17,45.17,1943.17,26.6,11.8,0.49,0.14,0.22,2.48,6.65,4.58,23.4,2.43,0.27,16.72,17.58,2.6,1.65,4.23,0.07,-0.48,-0.5,-0.98,1.12,313.83,4.1,666.0,8.85,0.43,29.67,0.42,91.67,1.23,0.34,284.17,574.33,0.44,0.45,128.33,1.68,163.83,2.15,0.73,43.33,0.58,116.0,1.55,159.33,2.15,338.5,4.53,96.5,1.32,8.83,0.1,115.67,1.63,189.83,2.7,785.67,10.32
Jayson Williams,1995.0,26.0,3.0,0.0,0.0,0.0,52.78,17.56,1089.44,20.89,13.31,0.47,0.01,0.39,15.9,21.3,18.52,4.23,1.16,2.13,13.16,18.48,0.92,1.31,2.22,0.07,-2.7,-0.89,-3.6,0.01,151.11,2.83,343.56,6.47,0.44,0.33,0.0,2.67,0.06,0.19,150.78,340.89,0.44,0.44,83.22,1.5,137.33,2.54,0.58,176.33,3.3,221.89,4.16,398.22,7.44,31.89,0.59,22.67,0.43,33.44,0.68,57.22,1.11,142.67,2.76,385.78,7.17
Jeff Adrien,2013.0,26.0,3.0,0.0,0.0,0.0,30.6,3.4,429.6,12.16,13.5,0.5,0.0,0.6,11.28,25.58,18.3,7.06,0.9,2.74,11.56,16.02,0.5,0.38,0.88,0.09,-3.28,-0.58,-3.88,-0.06,52.8,1.42,111.4,3.06,0.45,0.0,0.0,0.4,0.0,0.25,52.8,111.0,0.45,0.45,36.2,1.08,57.6,1.72,0.61,44.2,1.24,87.6,2.62,131.8,3.88,20.0,0.56,10.0,0.24,15.8,0.44,18.2,0.5,51.8,1.62,141.8,3.88
Jeff Ayres,2013.33,25.33,0.0,0.0,0.0,0.0,39.5,2.5,387.0,8.75,12.3,0.58,0.01,0.27,9.27,21.23,15.33,5.82,0.85,2.13,15.92,14.92,0.48,0.6,1.07,0.12,-2.78,0.33,-2.47,0.05,47.83,1.12,86.5,2.1,0.54,0.33,0.02,0.83,0.03,0.29,47.5,85.67,0.54,0.54,19.0,0.45,24.5,0.57,0.8,32.67,0.68,72.67,1.67,105.33,2.35,16.5,0.33,6.17,0.17,11.0,0.25,22.0,0.47,60.0,1.37,115.0,2.68
Jeff Foster,2006.0,29.0,0.0,0.0,0.0,0.0,58.77,26.54,1211.54,18.92,14.34,0.53,0.02,0.47,15.43,22.43,18.96,7.22,1.8,1.37,15.29,12.25,1.78,1.87,3.65,0.15,-0.52,1.78,1.27,1.0,113.23,1.75,227.77,3.51,0.5,0.54,0.01,4.15,0.08,0.13,112.69,223.62,0.5,0.5,61.23,0.95,99.62,1.55,0.61,161.62,2.53,242.08,3.78,403.69,6.31,54.08,0.88,39.0,0.62,23.69,0.37,47.15,0.75,147.77,2.43,288.23,4.47
Jeff Grayer,1993.75,27.75,12.0,0.0,0.0,0.0,53.38,12.38,1009.62,17.28,10.62,0.49,0.11,0.25,6.76,10.02,8.39,10.98,1.74,0.56,14.49,18.8,0.48,0.62,1.1,0.03,-2.26,-1.17,-3.45,-0.18,163.0,2.71,356.5,5.95,0.45,4.38,0.11,16.88,0.41,0.22,158.62,339.62,0.46,0.47,66.62,1.05,101.12,1.63,0.66,70.0,1.11,87.38,1.48,157.38,2.61,76.62,1.28,32.62,0.56,8.0,0.15,58.12,1.01,89.62,1.69,397.0,6.58
Jeff Green,2012.56,25.56,3.0,0.0,0.0,0.0,78.33,53.78,2432.67,30.93,12.93,0.52,0.26,0.29,3.54,13.59,8.56,8.51,1.24,1.37,11.18,20.83,1.38,2.26,3.64,0.07,-1.06,-0.46,-1.51,0.43,388.56,4.92,892.56,11.34,0.43,78.56,1.0,235.78,3.0,0.33,310.0,656.78,0.47,0.48,203.0,2.59,256.44,3.27,0.79,76.89,0.99,292.0,3.7,368.89,4.69,126.11,1.6,60.56,0.77,43.67,0.54,126.44,1.6,177.78,2.28,1058.67,13.44
Jeff Hornacek,1995.0,31.0,12.0,0.0,0.0,0.0,76.09,71.36,2515.73,32.96,18.28,0.59,0.19,0.29,3.2,8.85,6.15,22.36,2.25,0.51,12.04,20.48,6.18,2.45,8.64,0.17,3.59,-0.02,3.55,3.55,456.73,5.96,919.36,12.01,0.5,70.18,0.92,170.27,2.21,0.42,386.55,749.09,0.51,0.53,234.55,3.06,264.18,3.44,0.89,66.55,0.88,200.18,2.64,266.73,3.51,355.91,4.65,111.82,1.47,18.45,0.25,141.0,1.85,172.27,2.25,1218.18,15.87
Jeff Malone,1993.5,31.5,12.0,0.0,0.0,0.0,59.5,50.67,1946.0,31.33,13.57,0.53,0.04,0.21,1.87,7.03,4.52,8.92,1.07,0.08,8.47,22.62,2.33,1.08,3.43,0.07,-1.0,-2.28,-3.3,-0.27,426.0,6.73,858.33,13.65,0.48,4.67,0.15,13.83,0.42,0.31,421.33,844.5,0.49,0.49,168.0,2.63,192.0,3.0,0.88,31.0,0.52,120.0,1.97,151.0,2.48,105.17,1.63,36.5,0.62,3.33,0.07,84.83,1.37,92.33,1.53,1024.67,16.25
Jeff McInnis,2002.91,27.91,6.0,0.0,0.0,0.0,52.36,30.36,1447.91,24.15,11.63,0.49,0.19,0.17,2.03,6.81,4.39,25.67,1.26,0.19,14.85,18.1,1.61,0.53,2.09,0.05,-1.06,-2.68,-3.75,-0.23,199.0,3.26,461.91,7.55,0.43,27.73,0.47,84.45,1.41,0.28,171.27,377.45,0.45,0.46,64.82,1.02,81.45,1.31,0.76,22.09,0.42,84.27,1.45,106.36,1.85,228.55,3.78,33.73,0.56,2.82,0.06,71.73,1.26,108.55,1.91,490.55,7.99
Jeff Teague,2013.5,24.5,6.0,0.0,0.0,0.0,75.0,58.12,2021.88,26.69,16.62,0.54,0.22,0.32,1.32,9.02,5.2,31.58,2.32,1.11,16.3,22.65,2.94,2.21,5.16,0.11,0.38,-0.72,-0.32,1.1,335.25,4.41,750.12,9.86,0.44,63.75,0.84,179.5,2.35,0.34,271.5,570.62,0.47,0.48,208.88,2.73,247.38,3.24,0.84,24.0,0.31,156.62,2.05,180.62,2.36,413.75,5.4,89.12,1.18,25.62,0.36,168.62,2.2,139.88,1.86,943.12,12.38
Jeff Turner,1993.0,30.0,3.0,0.0,0.0,0.0,58.71,25.14,1166.0,18.89,7.96,0.5,0.17,0.15,5.5,14.17,9.83,7.59,0.79,0.47,14.87,15.54,0.16,0.71,0.9,0.03,-2.76,-1.06,-3.84,-0.43,162.43,2.53,347.29,5.56,0.45,10.43,0.26,29.57,0.73,0.33,152.0,317.71,0.46,0.48,46.43,0.7,60.86,0.91,0.82,58.29,0.96,153.71,2.44,212.0,3.4,64.71,1.01,18.86,0.3,8.86,0.14,66.71,1.06,170.0,2.83,381.71,6.01
Jelani McCoy,2003.29,25.29,0.0,0.0,0.0,0.0,33.43,10.29,499.0,10.7,7.31,0.56,0.02,0.6,7.8,20.2,13.94,4.01,0.67,4.53,39.34,12.13,0.06,0.47,0.53,0.02,-6.19,0.39,-5.81,-0.17,64.86,1.17,124.43,2.19,0.59,0.0,0.0,0.0,0.0,0.31,64.86,124.43,0.59,0.6,22.71,0.4,46.43,0.86,0.45,36.86,0.77,83.43,1.87,120.29,2.64,18.71,0.3,9.14,0.19,24.71,0.6,33.57,0.79,68.43,1.84,152.43,2.69
Jeremy Evans,2013.5,25.5,9.0,0.0,0.0,0.0,41.5,1.5,436.83,9.4,17.93,0.63,0.08,0.44,10.07,17.87,13.93,6.8,1.77,4.37,10.22,13.38,0.93,0.45,1.35,0.17,0.23,1.67,1.9,0.35,60.5,1.27,106.5,2.17,0.59,1.0,0.03,4.33,0.1,0.11,59.5,102.17,0.62,0.6,24.17,0.55,35.17,0.82,0.68,39.67,0.83,67.0,1.45,106.67,2.28,17.83,0.38,15.0,0.3,20.17,0.47,14.0,0.28,48.33,1.02,146.17,3.1
Jeremy Lamb,2015.0,22.0,12.0,0.0,0.0,0.0,55.2,2.6,937.6,15.32,14.48,0.52,0.39,0.19,2.9,15.72,9.38,10.06,1.42,1.38,8.08,22.12,0.98,1.14,2.1,0.1,-0.8,-1.6,-2.42,0.14,169.4,2.74,385.6,6.34,0.42,46.4,0.76,143.0,2.4,0.32,123.0,242.6,0.48,0.48,57.6,1.02,70.0,1.2,0.85,22.8,0.38,143.2,2.36,166.0,2.72,63.2,1.0,29.6,0.44,17.4,0.28,36.8,0.62,82.2,1.34,442.8,7.28
Jeremy Lin,2014.0,25.0,6.0,0.0,0.0,0.0,57.86,30.86,1536.71,24.91,16.07,0.54,0.27,0.39,2.17,10.46,6.34,27.97,2.69,1.33,17.81,22.23,1.64,1.4,3.04,0.1,0.39,0.01,0.4,0.79,234.57,3.9,542.29,8.97,0.43,56.14,0.93,160.57,2.6,0.33,178.43,381.71,0.46,0.47,166.43,2.83,207.0,3.49,0.8,25.0,0.43,140.57,2.36,165.57,2.79,258.14,4.36,67.29,1.17,23.14,0.39,136.86,2.3,130.43,2.14,691.71,11.5
Jermaine Jackson,2003.2,26.2,12.0,0.0,0.0,0.0,27.0,0.6,268.8,10.06,7.2,0.46,0.09,0.55,2.56,11.08,6.76,18.32,1.64,0.36,24.6,11.5,0.06,0.14,0.2,0.01,-4.6,-0.82,-5.42,-0.2,17.8,0.58,44.4,1.6,0.37,0.6,0.0,3.8,0.12,0.17,17.2,40.6,0.39,0.38,16.2,0.6,22.8,0.84,0.7,6.8,0.2,22.2,0.94,29.0,1.16,36.8,1.26,8.4,0.32,1.8,0.02,15.6,0.62,25.4,0.96,52.4,1.78
Jermaine O'Neal,2005.5,26.5,0.0,0.17,2.0,3.0,56.17,38.72,1520.22,25.55,16.21,0.51,0.01,0.39,9.19,20.91,15.13,8.03,0.81,4.88,13.55,22.7,1.1,2.56,3.67,0.11,-2.63,1.71,-0.93,0.77,285.78,4.68,612.5,10.05,0.47,0.78,0.01,5.28,0.07,0.11,285.0,607.22,0.47,0.47,167.06,2.77,233.78,3.87,0.69,110.61,1.85,292.78,4.84,403.39,6.69,76.06,1.26,26.11,0.42,101.11,1.69,104.0,1.74,160.89,2.78,739.39,12.15
Jerome James,2004.78,28.78,0.0,0.0,0.0,0.0,39.78,20.0,530.11,9.94,14.11,0.54,0.0,0.47,9.61,25.28,17.3,3.21,1.48,5.76,18.26,23.11,-0.24,0.57,0.32,0.04,-6.19,-0.63,-6.81,-0.14,72.22,1.49,148.78,3.14,0.51,0.0,0.0,0.22,0.0,0.28,72.22,148.56,0.51,0.51,26.67,0.6,43.22,0.92,0.66,43.67,0.84,78.44,1.68,122.11,2.5,13.11,0.23,10.22,0.22,42.67,0.8,44.78,0.89,109.89,2.06,171.11,3.56
Jerome Kersey,1995.5,32.5,9.0,0.0,0.0,0.0,63.33,34.17,1520.67,22.64,13.08,0.47,0.04,0.26,8.24,15.81,12.02,10.11,2.7,1.92,11.4,17.92,0.96,2.53,3.5,0.1,-1.6,2.3,0.69,1.3,230.83,3.38,519.08,7.66,0.43,4.0,0.05,18.33,0.27,0.17,226.83,500.75,0.44,0.44,103.08,1.48,151.83,2.18,0.64,120.0,1.73,218.17,3.23,338.17,4.94,109.0,1.62,76.58,1.16,42.67,0.63,77.25,1.14,182.75,2.75,568.75,8.28
Jerome Moiso,2003.0,24.0,0.0,0.0,0.0,0.0,29.0,0.6,278.4,8.24,9.64,0.49,0.02,0.46,9.44,25.34,17.28,4.5,1.7,2.98,24.24,15.94,-0.04,0.52,0.42,0.03,-6.74,0.54,-6.18,-0.14,31.6,0.86,64.6,1.86,0.46,0.0,0.0,0.6,0.02,0.12,31.6,64.0,0.47,0.46,14.0,0.42,23.6,0.74,0.64,25.2,0.74,53.8,1.7,79.0,2.42,7.6,0.22,9.0,0.28,13.6,0.36,20.8,0.66,36.6,1.12,77.2,2.18
Jerome Williams,2001.0,27.0,3.0,0.0,0.0,0.0,65.22,17.67,1417.22,20.83,15.54,0.54,0.01,0.54,13.32,20.52,16.86,5.97,2.73,0.71,14.69,15.24,2.26,1.96,4.21,0.14,-0.69,1.08,0.39,1.01,158.33,2.32,315.44,4.67,0.49,0.11,0.0,2.89,0.04,0.12,158.22,312.56,0.49,0.49,112.67,1.66,174.78,2.58,0.64,160.89,2.4,255.0,3.71,415.89,6.11,52.67,0.77,68.67,1.03,14.22,0.2,65.22,0.97,136.56,2.02,429.44,6.29
